id,name,mw_exact,sf,+H,+Na,+K
SLM:000059136,PS(O-15:0),482.525909,C21H41NO9P,483.25917034,505.24111459,521.2150518
SLM:000059137,PS(O-15:1),480.510010,C21H39NO9P,481.24352028,503.22546453,519.19940174
SLM:000059138,PS(O-16:0),496.552399,C22H43NO9P,497.27482041,519.25676466,535.23070187
SLM:000059139,PS(O-16:1),494.536591,C22H41NO9P,495.25917034,517.24111459,533.2150518
SLM:000059140,PS(O-17:0),510.579010,C23H45NO9P,511.29047047,533.27241472,549.24635193
SLM:000059141,PS(O-17:1),508.563110,C23H43NO9P,509.27482041,531.25676466,547.23070187
SLM:000059142,PS(O-18:0),524.605591,C24H47NO9P,525.30612054,547.28806478,563.26200199
SLM:000059143,PS(O-18:1),522.589722,C24H45NO9P,523.29047047,545.27241472,561.24635193
SLM:000059144,PS(O-19:0),538.632202,C25H49NO9P,539.3217706,561.30371485,577.27765206
SLM:000059145,PS(O-19:1),536.616272,C25H47NO9P,537.30612054,559.28806478,575.26200199
SLM:000059146,PS(O-20:0),552.658813,C26H51NO9P,553.33742066,575.31936491,591.29330212
SLM:000059147,PS(O-20:1),550.642883,C26H49NO9P,551.3217706,573.30371485,589.27765206
SLM:000059148,PS(O-20:2),548.627014,C26H47NO9P,549.30612054,571.28806478,587.26200199
SLM:000059149,PS(O-20:3),546.611084,C26H45NO9P,547.29047047,569.27241472,585.24635193
SLM:000059150,PS(O-21:0),566.685303,C27H53NO9P,567.35307073,589.33501498,605.30895219
SLM:000059151,PS(O-21:1),564.669495,C27H51NO9P,565.33742066,587.31936491,603.29330212
SLM:000059152,PS(O-21:2),562.653625,C27H49NO9P,563.3217706,585.30371485,601.27765206
SLM:000059153,PS(O-21:3),560.637695,C27H47NO9P,561.30612054,583.28806478,599.26200199
SLM:000059154,PS(O-22:0),580.711914,C28H55NO9P,581.36872079,603.35066504,619.32460225
SLM:000059155,PS(O-22:1),578.695984,C28H53NO9P,579.35307073,601.33501498,617.30895219
SLM:000059156,PS(O-22:2),576.680176,C28H51NO9P,577.33742066,599.31936491,615.29330212
SLM:000059157,PS(O-22:3),574.664307,C28H49NO9P,575.3217706,597.30371485,613.27765206
SLM:000059158,PS(O-23:0),594.738525,C29H57NO9P,595.38437086,617.3663151,633.34025231
SLM:000059159,PS(O-23:1),592.722595,C29H55NO9P,593.36872079,615.35066504,631.32460225
SLM:000059160,PS(O-23:2),590.706726,C29H53NO9P,591.35307073,613.33501498,629.30895219
SLM:000059161,PS(O-24:0),608.765076,C30H59NO9P,609.40002092,631.38196517,647.35590238
SLM:000059162,PS(O-24:1),606.749207,C30H57NO9P,607.38437086,629.3663151,645.34025231
SLM:000059163,PS(O-24:2),604.733276,C30H55NO9P,605.36872079,627.35066504,643.32460225
SLM:000059164,PS(O-24:3),602.717407,C30H53NO9P,603.35307073,625.33501498,641.30895219
SLM:000059165,PS(O-25:0),622.791687,C31H61NO9P,623.41567098,645.39761523,661.37155244
SLM:000059166,PS(O-25:1),620.775818,C31H59NO9P,621.40002092,643.38196517,659.35590238
SLM:000059167,PS(O-25:2),618.759888,C31H57NO9P,619.38437086,641.3663151,657.34025231
SLM:000059168,PS(O-26:0),636.818176,C32H63NO9P,637.43132105,659.4132653,675.38720251
SLM:000059169,PS(O-26:1),634.802429,C32H61NO9P,635.41567098,657.39761523,673.37155244
SLM:000059170,PS(O-26:2),632.786499,C32H59NO9P,633.40002092,655.38196517,671.35590238
SLM:000059171,PS(O-26:3),630.770630,C32H57NO9P,631.38437086,653.3663151,669.34025231
SLM:000059172,PS(O-27:0),650.844788,C33H65NO9P,651.44697111,673.42891536,689.40285257
SLM:000059173,PS(O-27:1),648.828918,C33H63NO9P,649.43132105,671.4132653,687.38720251
SLM:000059174,PS(O-27:2),646.813110,C33H61NO9P,647.41567098,669.39761523,685.37155244
SLM:000059175,PS(O-28:0),664.871399,C34H67NO9P,665.46262118,687.44456542,703.41850263
SLM:000059176,PS(O-28:1),662.855530,C34H65NO9P,663.44697111,685.42891536,701.40285257
SLM:000059177,PS(O-28:2),660.839600,C34H63NO9P,661.43132105,683.4132653,699.38720251
SLM:000059178,PS(O-28:3),658.823792,C34H61NO9P,659.41567098,681.39761523,697.37155244
SLM:000059179,PS(O-29:0),678.898010,C35H69NO9P,679.47827124,701.46021549,717.4341527
SLM:000059180,PS(O-29:1),676.882080,C35H67NO9P,677.46262118,699.44456542,715.41850263
SLM:000059181,PS(O-29:2),674.866211,C35H65NO9P,675.44697111,697.42891536,713.40285257
SLM:000059182,PS(O-29:3),672.850281,C35H63NO9P,673.43132105,695.4132653,711.38720251
SLM:000059183,PS(O-30:0),692.924622,C36H71NO9P,693.4939213,715.47586555,731.44980276
SLM:000059184,PS(O-30:1),690.908691,C36H69NO9P,691.47827124,713.46021549,729.4341527
SLM:000059185,PS(O-30:2),688.892822,C36H67NO9P,689.46262118,711.44456542,727.41850263
SLM:000059186,PS(O-30:3),686.876892,C36H65NO9P,687.44697111,709.42891536,725.40285257
SLM:000059187,PS(O-31:0),706.951111,C37H73NO9P,707.50957137,729.49151562,745.46545283
SLM:000059188,PS(O-31:1),704.935303,C37H71NO9P,705.4939213,727.47586555,743.44980276
SLM:000059189,PS(O-31:2),702.919373,C37H69NO9P,703.47827124,725.46021549,741.4341527
SLM:000059190,PS(O-31:3),700.903503,C37H67NO9P,701.46262118,723.44456542,739.41850263
SLM:000059191,PS(O-31:4),698.887573,C37H65NO9P,699.44697111,721.42891536,737.40285257
SLM:000059192,PS(O-31:5),696.871704,C37H63NO9P,697.43132105,719.4132653,735.38720251
SLM:000059193,PS(O-32:0),720.977722,C38H75NO9P,721.52522143,743.50716568,759.48110289
SLM:000059194,PS(O-32:1),718.961792,C38H73NO9P,719.50957137,741.49151562,757.46545283
SLM:000059195,PS(O-32:2),716.945984,C38H71NO9P,717.4939213,739.47586555,755.44980276
SLM:000059196,PS(O-32:3),714.930115,C38H69NO9P,715.47827124,737.46021549,753.4341527
SLM:000059197,PS(O-32:4),712.914185,C38H67NO9P,713.46262118,735.44456542,751.41850263
SLM:000059198,PS(O-32:5),710.898315,C38H65NO9P,711.44697111,733.42891536,749.40285257
SLM:000059199,PS(O-33:0),735.004272,C39H77NO9P,735.5408715,757.52281574,773.49675295
SLM:000059200,PS(O-33:1),732.988403,C39H75NO9P,733.52522143,755.50716568,771.48110289
SLM:000059201,PS(O-33:2),730.972473,C39H73NO9P,731.50957137,753.49151562,769.46545283
SLM:000059202,PS(O-33:3),728.956726,C39H71NO9P,729.4939213,751.47586555,767.44980276
SLM:000059203,PS(O-33:4),726.940796,C39H69NO9P,727.47827124,749.46021549,765.4341527
SLM:000059204,PS(O-33:5),724.924927,C39H67NO9P,725.46262118,747.44456542,763.41850263
SLM:000059205,PS(O-33:6),722.908997,C39H65NO9P,723.44697111,745.42891536,761.40285257
SLM:000059206,PS(O-34:0),749.030884,C40H79NO9P,749.55652156,771.53846581,787.51240302
SLM:000059207,PS(O-34:1),747.015015,C40H77NO9P,747.5408715,769.52281574,785.49675295
SLM:000059208,PS(O-34:2),744.999084,C40H75NO9P,745.52522143,767.50716568,783.48110289
SLM:000059209,PS(O-34:3),742.983215,C40H73NO9P,743.50957137,765.49151562,781.46545283
SLM:000059210,PS(O-34:4),740.967407,C40H71NO9P,741.4939213,763.47586555,779.44980276
SLM:000059211,PS(O-34:5),738.951477,C40H69NO9P,739.47827124,761.46021549,777.4341527
SLM:000059212,PS(O-34:6),736.935608,C40H67NO9P,737.46262118,759.44456542,775.41850263
SLM:000059213,PS(O-35:0),763.057495,C41H81NO9P,763.57217162,785.55411587,801.52805308
SLM:000059214,PS(O-35:1),761.041626,C41H79NO9P,761.55652156,783.53846581,799.51240302
SLM:000059215,PS(O-35:2),759.025696,C41H77NO9P,759.5408715,781.52281574,797.49675295
SLM:000059216,PS(O-35:3),757.009827,C41H75NO9P,757.52522143,779.50716568,795.48110289
SLM:000059217,PS(O-35:4),754.993896,C41H73NO9P,755.50957137,777.49151562,793.46545283
SLM:000059218,PS(O-35:5),752.978088,C41H71NO9P,753.4939213,775.47586555,791.44980276
SLM:000059219,PS(O-35:6),750.962219,C41H69NO9P,751.47827124,773.46021549,789.4341527
SLM:000059220,PS(O-35:7),748.946289,C41H67NO9P,749.46262118,771.44456542,787.41850263
SLM:000059221,PS(O-36:0),777.083984,C42H83NO9P,777.58782169,799.56976594,815.54370315
SLM:000059222,PS(O-36:1),775.068176,C42H81NO9P,775.57217162,797.55411587,813.52805308
SLM:000059223,PS(O-36:2),773.052307,C42H79NO9P,773.55652156,795.53846581,811.51240302
SLM:000059224,PS(O-36:3),771.036377,C42H77NO9P,771.5408715,793.52281574,809.49675295
SLM:000059225,PS(O-36:4),769.020508,C42H75NO9P,769.52522143,791.50716568,807.48110289
SLM:000059226,PS(O-36:5),767.004578,C42H73NO9P,767.50957137,789.49151562,805.46545283
SLM:000059227,PS(O-36:6),764.988770,C42H71NO9P,765.4939213,787.47586555,803.44980276
SLM:000059228,PS(O-36:7),762.972900,C42H69NO9P,763.47827124,785.46021549,801.4341527
SLM:000059229,PS(O-37:0),791.110596,C43H85NO9P,791.60347175,813.585416,829.55935321
SLM:000059230,PS(O-37:1),789.094727,C43H83NO9P,789.58782169,811.56976594,827.54370315
SLM:000059231,PS(O-37:2),787.078918,C43H81NO9P,787.57217162,809.55411587,825.52805308
SLM:000059232,PS(O-37:3),785.062988,C43H79NO9P,785.55652156,807.53846581,823.51240302
SLM:000059233,PS(O-37:4),783.047119,C43H77NO9P,783.5408715,805.52281574,821.49675295
SLM:000059234,PS(O-37:5),781.031189,C43H75NO9P,781.52522143,803.50716568,819.48110289
SLM:000059235,PS(O-37:6),779.015320,C43H73NO9P,779.50957137,801.49151562,817.46545283
SLM:000059236,PS(O-37:7),776.999512,C43H71NO9P,777.4939213,799.47586555,815.44980276
SLM:000059237,PS(O-38:0),805.137207,C44H87NO9P,805.61912182,827.60106606,843.57500327
SLM:000059238,PS(O-38:1),803.121277,C44H85NO9P,803.60347175,825.585416,841.55935321
SLM:000059239,PS(O-38:2),801.105408,C44H83NO9P,801.58782169,823.56976594,839.54370315
SLM:000059240,PS(O-38:3),799.089600,C44H81NO9P,799.57217162,821.55411587,837.52805308
SLM:000059241,PS(O-38:4),797.073730,C44H79NO9P,797.55652156,819.53846581,835.51240302
SLM:000059242,PS(O-38:5),795.057800,C44H77NO9P,795.5408715,817.52281574,833.49675295
SLM:000059243,PS(O-38:6),793.041870,C44H75NO9P,793.52522143,815.50716568,831.48110289
SLM:000059244,PS(O-38:7),791.026001,C44H73NO9P,791.50957137,813.49151562,829.46545283
SLM:000059245,PS(O-38:8),789.010193,C44H71NO9P,789.4939213,811.47586555,827.44980276
SLM:000059246,PS(O-39:0),819.163818,C45H89NO9P,819.63477188,841.61671613,857.59065334
SLM:000059247,PS(O-39:1),817.147888,C45H87NO9P,817.61912182,839.60106606,855.57500327
SLM:000059248,PS(O-39:2),815.132019,C45H85NO9P,815.60347175,837.585416,853.55935321
SLM:000059249,PS(O-39:3),813.116089,C45H83NO9P,813.58782169,835.56976594,851.54370315
SLM:000059250,PS(O-39:4),811.100281,C45H81NO9P,811.57217162,833.55411587,849.52805308
SLM:000059251,PS(O-39:5),809.084412,C45H79NO9P,809.55652156,831.53846581,847.51240302
SLM:000059252,PS(O-39:6),807.068481,C45H77NO9P,807.5408715,829.52281574,845.49675295
SLM:000059253,PS(O-39:7),805.052612,C45H75NO9P,805.52522143,827.50716568,843.48110289
SLM:000059254,PS(O-40:0),833.190430,C46H91NO9P,833.65042194,855.63236619,871.6063034
SLM:000059255,PS(O-40:1),831.174500,C46H89NO9P,831.63477188,853.61671613,869.59065334
SLM:000059256,PS(O-40:2),829.158630,C46H87NO9P,829.61912182,851.60106606,867.57500327
SLM:000059257,PS(O-40:3),827.142700,C46H85NO9P,827.60347175,849.585416,865.55935321
SLM:000059258,PS(O-40:4),825.126770,C46H83NO9P,825.58782169,847.56976594,863.54370315
SLM:000059259,PS(O-40:5),823.111023,C46H81NO9P,823.57217162,845.55411587,861.52805308
SLM:000059260,PS(O-40:6),821.095093,C46H79NO9P,821.55652156,843.53846581,859.51240302
SLM:000059261,PS(O-40:7),819.079224,C46H77NO9P,819.5408715,841.52281574,857.49675295
SLM:000059262,PS(O-40:8),817.063293,C46H75NO9P,817.52522143,839.50716568,855.48110289
SLM:000059263,PS(O-40:9),815.047424,C46H73NO9P,815.50957137,837.49151562,853.46545283
SLM:000059264,PS(O-41:0),847.216919,C47H93NO9P,847.66607201,869.64801626,885.62195347
SLM:000059265,PS(O-41:1),845.201111,C47H91NO9P,845.65042194,867.63236619,883.6063034
SLM:000059266,PS(O-41:2),843.185181,C47H89NO9P,843.63477188,865.61671613,881.59065334
SLM:000059267,PS(O-41:4),839.153381,C47H85NO9P,839.60347175,861.585416,877.55935321
SLM:000059268,PS(O-41:5),837.137512,C47H83NO9P,837.58782169,859.56976594,875.54370315
SLM:000059269,PS(O-41:6),835.121704,C47H81NO9P,835.57217162,857.55411587,873.52805308
SLM:000059270,PS(O-41:7),833.105774,C47H79NO9P,833.55652156,855.53846581,871.51240302
SLM:000059271,PS(O-42:0),861.243530,C48H95NO9P,861.68172207,883.66366632,899.63760353
SLM:000059272,PS(O-42:1),859.227600,C48H93NO9P,859.66607201,881.64801626,897.62195347
SLM:000059273,PS(O-42:2),857.211792,C48H91NO9P,857.65042194,879.63236619,895.6063034
SLM:000059274,PS(O-42:3),855.195923,C48H89NO9P,855.63477188,877.61671613,893.59065334
SLM:000059275,PS(O-42:4),853.179993,C48H87NO9P,853.61912182,875.60106606,891.57500327
SLM:000059276,PS(O-42:5),851.164124,C48H85NO9P,851.60347175,873.585416,889.55935321
SLM:000059277,PS(O-42:6),849.148193,C48H83NO9P,849.58782169,871.56976594,887.54370315
SLM:000059278,PS(O-42:7),847.132385,C48H81NO9P,847.57217162,869.55411587,885.52805308
SLM:000059279,PS(O-42:8),845.116516,C48H79NO9P,845.55652156,867.53846581,883.51240302
SLM:000059280,PS(O-42:9),843.100586,C48H77NO9P,843.5408715,865.52281574,881.49675295
SLM:000059281,PS(O-43:0),875.270081,C49H97NO9P,875.69737214,897.67931638,913.65325359
SLM:000059282,PS(O-43:1),873.254211,C49H95NO9P,873.68172207,895.66366632,911.63760353
SLM:000059283,PS(O-43:2),871.238281,C49H93NO9P,871.66607201,893.64801626,909.62195347
SLM:000059284,PS(O-43:4),867.206604,C49H89NO9P,867.63477188,889.61671613,905.59065334
SLM:000059285,PS(O-43:5),865.190674,C49H87NO9P,865.61912182,887.60106606,903.57500327
SLM:000059286,PS(O-43:6),863.174805,C49H85NO9P,863.60347175,885.585416,901.55935321
SLM:000059287,PS(O-43:7),861.158875,C49H83NO9P,861.58782169,883.56976594,899.54370315
SLM:000059288,PS(O-44:0),889.296692,C50H99NO9P,889.7130222,911.69496645,927.66890366
SLM:000059289,PS(O-44:1),887.280823,C50H97NO9P,887.69737214,909.67931638,925.65325359
SLM:000059290,PS(O-44:2),885.264893,C50H95NO9P,885.68172207,907.66366632,923.63760353
SLM:000059291,PS(O-44:3),883.249023,C50H93NO9P,883.66607201,905.64801626,921.62195347
SLM:000059292,PS(O-44:4),881.233215,C50H91NO9P,881.65042194,903.63236619,919.6063034
SLM:000059293,PS(O-44:5),879.217285,C50H89NO9P,879.63477188,901.61671613,917.59065334
SLM:000059294,PS(O-44:6),877.201416,C50H87NO9P,877.61912182,899.60106606,915.57500327
SLM:000059295,PS(O-44:7),875.185486,C50H85NO9P,875.60347175,897.585416,913.55935321
SLM:000059296,PS(O-44:8),873.169617,C50H83NO9P,873.58782169,895.56976594,911.54370315
SLM:000059297,PS(O-44:9),871.153809,C50H81NO9P,871.57217162,893.55411587,909.52805308
SLM:000059298,PS(O-45:0),903.323303,C51H101NO9P,903.72867226,925.71061651,941.68455372
SLM:000059299,PS(O-45:1),901.307373,C51H99NO9P,901.7130222,923.69496645,939.66890366
SLM:000059300,PS(O-45:4),895.259705,C51H93NO9P,895.66607201,917.64801626,933.62195347
SLM:000059301,PS(O-45:5),893.243896,C51H91NO9P,893.65042194,915.63236619,931.6063034
SLM:000059302,PS(O-45:6),891.228027,C51H89NO9P,891.63477188,913.61671613,929.59065334
SLM:000059303,PS(O-45:7),889.212097,C51H87NO9P,889.61912182,911.60106606,927.57500327
SLM:000059304,PS(O-46:0),917.349792,C52H103NO9P,917.74432233,939.72626658,955.70020379
SLM:000059305,PS(O-46:1),915.333984,C52H101NO9P,915.72867226,937.71061651,953.68455372
SLM:000059306,PS(O-46:2),913.318115,C52H99NO9P,913.7130222,935.69496645,951.66890366
SLM:000059307,PS(O-46:3),911.302185,C52H97NO9P,911.69737214,933.67931638,949.65325359
SLM:000059308,PS(O-46:4),909.286316,C52H95NO9P,909.68172207,931.66366632,947.63760353
SLM:000059309,PS(O-46:5),907.270386,C52H93NO9P,907.66607201,929.64801626,945.62195347
SLM:000059310,PS(O-46:6),905.254578,C52H91NO9P,905.65042194,927.63236619,943.6063034
SLM:000059311,PS(O-46:7),903.238708,C52H89NO9P,903.63477188,925.61671613,941.59065334
SLM:000059312,PS(O-46:8),901.222778,C52H87NO9P,901.61912182,923.60106606,939.57500327
SLM:000059313,PS(O-46:9),899.206909,C52H85NO9P,899.60347175,921.585416,937.55935321
SLM:000059314,PS(O-47:0),931.376404,C53H105NO9P,931.75997239,953.74191664,969.71585385
SLM:000059315,PS(O-47:1),929.360474,C53H103NO9P,929.74432233,951.72626658,967.70020379
SLM:000059316,PS(O-47:4),923.312927,C53H97NO9P,923.69737214,945.67931638,961.65325359
SLM:000059317,PS(O-47:5),921.296997,C53H95NO9P,921.68172207,943.66366632,959.63760353
SLM:000059318,PS(O-47:6),919.281128,C53H93NO9P,919.66607201,941.64801626,957.62195347
SLM:000059319,PS(O-47:7),917.265320,C53H91NO9P,917.65042194,939.63236619,955.6063034
SLM:000059320,PS(O-48:0),945.403015,C54H107NO9P,945.77562246,967.7575667,983.73150391
SLM:000059321,PS(O-48:1),943.387085,C54H105NO9P,943.75997239,965.74191664,981.71585385
SLM:000059322,PS(O-48:2),941.371216,C54H103NO9P,941.74432233,963.72626658,979.70020379
SLM:000059323,PS(O-48:3),939.355408,C54H101NO9P,939.72867226,961.71061651,977.68455372
SLM:000059324,PS(O-48:4),937.339478,C54H99NO9P,937.7130222,959.69496645,975.66890366
SLM:000059325,PS(O-48:5),935.323608,C54H97NO9P,935.69737214,957.67931638,973.65325359
SLM:000059326,PS(O-48:6),933.307678,C54H95NO9P,933.68172207,955.66366632,971.63760353
SLM:000059327,PS(O-48:7),931.291809,C54H93NO9P,931.66607201,953.64801626,969.62195347
SLM:000059328,PS(O-48:8),929.276001,C54H91NO9P,929.65042194,951.63236619,967.6063034
SLM:000059329,PS(O-48:9),927.260071,C54H89NO9P,927.63477188,949.61671613,965.59065334
SLM:000059330,PS(O-49:0),959.429626,C55H109NO9P,959.79127252,981.77321677,997.74715398
SLM:000059331,PS(O-49:1),957.413696,C55H107NO9P,957.77562246,979.7575667,995.73150391
SLM:000059332,PS(O-49:4),951.366089,C55H101NO9P,951.72867226,973.71061651,989.68455372
SLM:000059333,PS(O-49:5),949.350220,C55H99NO9P,949.7130222,971.69496645,987.66890366
SLM:000059334,PS(O-49:6),947.334290,C55H97NO9P,947.69737214,969.67931638,985.65325359
SLM:000059335,PS(O-49:7),945.318420,C55H95NO9P,945.68172207,967.66366632,983.63760353
SLM:000059336,PS(O-50:0),973.456177,C56H111NO9P,973.80692258,995.78886683,1011.76280404
SLM:000059337,PS(O-50:1),971.440308,C56H109NO9P,971.79127252,993.77321677,1009.74715398
SLM:000059338,PS(O-50:2),969.424377,C56H107NO9P,969.77562246,991.7575667,1007.73150391
SLM:000059339,PS(O-50:3),967.408508,C56H105NO9P,967.75997239,989.74191664,1005.71585385
SLM:000059340,PS(O-50:4),965.392578,C56H103NO9P,965.74432233,987.72626658,1003.70020379
SLM:000059341,PS(O-50:5),963.376770,C56H101NO9P,963.72867226,985.71061651,1001.68455372
SLM:000059342,PS(O-50:6),961.360901,C56H99NO9P,961.7130222,983.69496645,999.66890366
SLM:000059343,PS(O-50:7),959.344971,C56H97NO9P,959.69737214,981.67931638,997.65325359
SLM:000059344,PS(O-50:8),957.329102,C56H95NO9P,957.68172207,979.66366632,995.63760353
SLM:000059345,PS(O-50:9),955.313171,C56H93NO9P,955.66607201,977.64801626,993.62195347
SLM:000059346,PS(O-51:0),987.482727,C57H113NO9P,987.82257265,1009.8045169,1025.77845411
SLM:000059347,PS(O-51:1),985.466919,C57H111NO9P,985.80692258,1007.78886683,1023.76280404
SLM:000059348,PS(O-51:4),979.419189,C57H105NO9P,979.75997239,1001.74191664,1017.71585385
SLM:000059349,PS(O-51:5),977.403320,C57H103NO9P,977.74432233,999.72626658,1015.70020379
SLM:000059350,PS(O-51:6),975.387512,C57H101NO9P,975.72867226,997.71061651,1013.68455372
SLM:000059351,PS(O-51:7),973.371582,C57H99NO9P,973.7130222,995.69496645,1011.66890366
SLM:000059352,PS(O-52:0),1001.509277,C58H115NO9P,1001.83822271,1023.82016696,1039.79410417
SLM:000059353,PS(O-52:1),999.493408,C58H113NO9P,999.82257265,1021.8045169,1037.77845411
SLM:000059354,PS(O-52:2),997.477600,C58H111NO9P,997.80692258,1019.78886683,1035.76280404
SLM:000059355,PS(O-52:3),995.461670,C58H109NO9P,995.79127252,1017.77321677,1033.74715398
SLM:000059356,PS(O-52:4),993.445801,C58H107NO9P,993.77562246,1015.7575667,1031.73150391
SLM:000059357,PS(O-52:5),991.429871,C58H105NO9P,991.75997239,1013.74191664,1029.71585385
SLM:000059358,PS(O-52:6),989.414001,C58H103NO9P,989.74432233,1011.72626658,1027.70020379
SLM:000059359,PS(O-52:7),987.398193,C58H101NO9P,987.72867226,1009.71061651,1025.68455372
SLM:000059360,PS(O-52:8),985.382324,C58H99NO9P,985.7130222,1007.69496645,1023.66890366
SLM:000059361,PS(O-52:9),983.366394,C58H97NO9P,983.69737214,1005.67931638,1021.65325359
SLM:000059362,PS(O-53:4),1007.472412,C59H109NO9P,1007.79127252,1029.77321677,1045.74715398
SLM:000059363,PS(O-53:5),1005.456482,C59H107NO9P,1005.77562246,1027.7575667,1043.73150391
SLM:000059364,PS(O-53:6),1003.440613,C59H105NO9P,1003.75997239,1025.74191664,1041.71585385
SLM:000059365,PS(O-53:7),1001.424683,C59H103NO9P,1001.74432233,1023.72626658,1039.70020379
SLM:000059366,PS(O-54:0),1029.562500,C60H119NO9P,1029.86952284,1051.85146709,1067.8254043
SLM:000059367,PS(O-54:1),1027.546631,C60H117NO9P,1027.85387278,1049.83581702,1065.80975423
SLM:000059368,PS(O-54:2),1025.530640,C60H115NO9P,1025.83822271,1047.82016696,1063.79410417
SLM:000059369,PS(O-54:4),1021.499023,C60H111NO9P,1021.80692258,1043.78886683,1059.76280404
